SINGLE PRECISION TESTING
-------------------------------------------------------------------
KERNEL 6: 131072, 0.012800 ms
KERNEL 6: 131072, 0.012960 ms
KERNEL 6: 131072, 0.012288 ms
KERNEL 6: 131072, 0.013120 ms
KERNEL 6: 131072, 0.013248 ms
CUB::REDUCE: 131072, 0.016384 ms
THRUST::REDUCE: 131072, 0.096800 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 262144 (0.001049 GB)
NO THREAD: 262144, 0.359664 ms
THREAD: 262144, 0.144048 ms
KERNEL 1: 262144, 4.324352 ms
KERNEL 2: 262144, 0.015552 ms
KERNEL 3: 262144, 0.040288 ms
KERNEL 4: 262144, 0.033984 ms
KERNEL 5: 262144, 0.032704 ms
KERNEL 6: 262144, 0.031712 ms
KERNEL 6: 262144, 0.013312 ms
KERNEL 6: 262144, 0.012928 ms
KERNEL 6: 262144, 0.013120 ms
KERNEL 6: 262144, 0.013312 ms
KERNEL 6: 262144, 0.014048 ms
KERNEL 6: 262144, 0.014048 ms
KERNEL 6: 262144, 0.015296 ms
KERNEL 6: 262144, 0.014336 ms
KERNEL 6: 262144, 0.015360 ms
KERNEL 6: 262144, 0.015360 ms
KERNEL 6: 262144, 0.016384 ms
KERNEL 6: 262144, 0.016992 ms
KERNEL 6: 262144, 0.017408 ms
KERNEL 6: 262144, 0.017280 ms
KERNEL 6: 262144, 0.018080 ms
CUB::REDUCE: 262144, 0.017056 ms
THRUST::REDUCE: 262144, 0.098208 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 524288 (0.002097 GB)
NO THREAD: 524288, 0.710348 ms
THREAD: 524288, 0.158044 ms
KERNEL 1: 524288, 8.678400 ms
KERNEL 2: 524288, 0.019136 ms
KERNEL 3: 524288, 0.051936 ms
KERNEL 4: 524288, 0.039424 ms
KERNEL 5: 524288, 0.037056 ms
KERNEL 6: 524288, 0.034912 ms
KERNEL 6: 524288, 0.015360 ms
KERNEL 6: 524288, 0.016384 ms
KERNEL 6: 524288, 0.016384 ms
KERNEL 6: 524288, 0.017408 ms
KERNEL 6: 524288, 0.018272 ms
KERNEL 6: 524288, 0.020512 ms
KERNEL 6: 524288, 0.021504 ms
KERNEL 6: 524288, 0.019456 ms
KERNEL 6: 524288, 0.021568 ms
KERNEL 6: 524288, 0.022528 ms
KERNEL 6: 524288, 0.023552 ms
KERNEL 6: 524288, 0.022464 ms
KERNEL 6: 524288, 0.025600 ms
KERNEL 6: 524288, 0.024576 ms
KERNEL 6: 524288, 0.026624 ms
CUB::REDUCE: 524288, 0.006144 ms
THRUST::REDUCE: 524288, 0.087296 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 1048576 (0.004194 GB)
NO THREAD: 1048576, 1.471747 ms
THREAD: 1048576, 0.434980 ms
KERNEL 1: 1048576, 26.001312 ms
KERNEL 2: 1048576, 0.024736 ms
KERNEL 3: 1048576, 0.075904 ms
KERNEL 4: 1048576, 0.050272 ms
KERNEL 5: 1048576, 0.045824 ms
KERNEL 6: 1048576, 0.043776 ms
KERNEL 6: 1048576, 0.029696 ms
KERNEL 6: 1048576, 0.030720 ms
KERNEL 6: 1048576, 0.031744 ms
KERNEL 6: 1048576, 0.030720 ms
KERNEL 6: 1048576, 0.033792 ms
KERNEL 6: 1048576, 0.035040 ms
KERNEL 6: 1048576, 0.036864 ms
KERNEL 6: 1048576, 0.037888 ms
KERNEL 6: 1048576, 0.047680 ms
KERNEL 6: 1048576, 0.039936 ms
KERNEL 6: 1048576, 0.041984 ms
KERNEL 6: 1048576, 0.040960 ms
KERNEL 6: 1048576, 0.041984 ms
KERNEL 6: 1048576, 0.043072 ms
KERNEL 6: 1048576, 0.047104 ms
CUB::REDUCE: 1048576, 0.007168 ms
THRUST::REDUCE: 1048576, 0.075168 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 2097152 (0.008389 GB)
NO THREAD: 2097152, 2.920173 ms
THREAD: 2097152, 0.336818 ms
KERNEL 1: 2097152, 68.192253 ms
KERNEL 2: 2097152, 0.047552 ms
KERNEL 3: 2097152, 0.125504 ms
KERNEL 4: 2097152, 0.077280 ms
KERNEL 5: 2097152, 0.068992 ms
KERNEL 6: 2097152, 0.064640 ms
KERNEL 6: 2097152, 0.061440 ms
KERNEL 6: 2097152, 0.054272 ms
KERNEL 6: 2097152, 0.055296 ms
KERNEL 6: 2097152, 0.057344 ms
KERNEL 6: 2097152, 0.061440 ms
KERNEL 6: 2097152, 0.062400 ms
KERNEL 6: 2097152, 0.067584 ms
KERNEL 6: 2097152, 0.069632 ms
KERNEL 6: 2097152, 0.068608 ms
KERNEL 6: 2097152, 0.073728 ms
KERNEL 6: 2097152, 0.077824 ms
KERNEL 6: 2097152, 0.077824 ms
KERNEL 6: 2097152, 0.079872 ms
KERNEL 6: 2097152, 0.082944 ms
KERNEL 6: 2097152, 0.096800 ms
CUB::REDUCE: 2097152, 0.015360 ms
THRUST::REDUCE: 2097152, 0.085024 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 4194304 (0.016777 GB)
NO THREAD: 4194304, 6.040899 ms
THREAD: 4194304, 5.763720 ms
KERNEL 1: 4194304, 136.438782 ms
KERNEL 2: 4194304, 0.067104 ms
KERNEL 3: 4194304, 0.222592 ms
KERNEL 4: 4194304, 0.131008 ms
KERNEL 5: 4194304, 0.112896 ms
KERNEL 6: 4194304, 0.105792 ms
KERNEL 6: 4194304, 0.094112 ms
KERNEL 6: 4194304, 0.101376 ms
KERNEL 6: 4194304, 0.104448 ms
KERNEL 6: 4194304, 0.108544 ms
KERNEL 6: 4194304, 0.114688 ms
KERNEL 6: 4194304, 0.120832 ms
KERNEL 6: 4194304, 0.124096 ms
KERNEL 6: 4194304, 0.131072 ms
KERNEL 6: 4194304, 0.134176 ms
KERNEL 6: 4194304, 0.152576 ms
KERNEL 6: 4194304, 0.145568 ms
KERNEL 6: 4194304, 0.151552 ms
KERNEL 6: 4194304, 0.156672 ms
KERNEL 6: 4194304, 0.159744 ms
KERNEL 6: 4194304, 0.164864 ms
CUB::REDUCE: 4194304, 0.072704 ms
THRUST::REDUCE: 4194304, 0.084640 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 8388608 (0.033554 GB)
NO THREAD: 8388608, 12.198276 ms
THREAD: 8388608, 5.137927 ms
KERNEL 1: 8388608, 272.886719 ms
KERNEL 2: 8388608, 0.144096 ms
KERNEL 3: 8388608, 0.419456 ms
KERNEL 4: 8388608, 0.240576 ms
KERNEL 5: 8388608, 0.203744 ms
KERNEL 6: 8388608, 0.188832 ms
KERNEL 6: 8388608, 0.183296 ms
KERNEL 6: 8388608, 0.193792 ms
KERNEL 6: 8388608, 0.202752 ms
KERNEL 6: 8388608, 0.211968 ms
KERNEL 6: 8388608, 0.223328 ms
KERNEL 6: 8388608, 0.245760 ms
KERNEL 6: 8388608, 0.241792 ms
KERNEL 6: 8388608, 0.252800 ms
KERNEL 6: 8388608, 0.268864 ms
KERNEL 6: 8388608, 0.274432 ms
KERNEL 6: 8388608, 0.291840 ms
KERNEL 6: 8388608, 0.307040 ms
KERNEL 6: 8388608, 0.316160 ms
KERNEL 6: 8388608, 0.327488 ms
KERNEL 6: 8388608, 0.324352 ms
CUB::REDUCE: 8388608, 0.021504 ms
THRUST::REDUCE: 8388608, 0.091232 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 16777216 (0.067109 GB)
NO THREAD: 16777216, 23.270281 ms
THREAD: 16777216, 10.481899 ms
KERNEL 1: 16777216, 546.275330 ms
KERNEL 2: 16777216, 0.255296 ms
KERNEL 3: 16777216, 0.842560 ms
KERNEL 4: 16777216, 0.489728 ms
KERNEL 5: 16777216, 0.409280 ms
KERNEL 6: 16777216, 0.382880 ms
KERNEL 6: 16777216, 0.423936 ms
KERNEL 6: 16777216, 0.463872 ms
KERNEL 6: 16777216, 0.486432 ms
KERNEL 6: 16777216, 0.506592 ms
KERNEL 6: 16777216, 0.534528 ms
KERNEL 6: 16777216, 0.555008 ms
KERNEL 6: 16777216, 0.583264 ms
KERNEL 6: 16777216, 0.600064 ms
KERNEL 6: 16777216, 0.616960 ms
KERNEL 6: 16777216, 0.638528 ms
KERNEL 6: 16777216, 0.664480 ms
KERNEL 6: 16777216, 0.681984 ms
KERNEL 6: 16777216, 0.699392 ms
KERNEL 6: 16777216, 0.732160 ms
KERNEL 6: 16777216, 0.751488 ms
CUB::REDUCE: 16777216, 0.107520 ms
THRUST::REDUCE: 16777216, 0.181856 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 33554432 (0.134218 GB)
NO THREAD: 33554432, 47.543285 ms
THREAD: 33554432, 6.043009 ms
KERNEL 1: 33554432, 1091.343384 ms
KERNEL 2: 33554432, 0.487968 ms
KERNEL 3: 33554432, 1.664480 ms
KERNEL 4: 33554432, 0.968192 ms
KERNEL 5: 33554432, 0.792320 ms
KERNEL 6: 33554432, 0.741056 ms
KERNEL 6: 33554432, 0.835200 ms
KERNEL 6: 33554432, 0.938208 ms
KERNEL 6: 33554432, 0.972800 ms
KERNEL 6: 33554432, 1.015808 ms
KERNEL 6: 33554432, 1.053632 ms
KERNEL 6: 33554432, 1.098752 ms
KERNEL 6: 33554432, 1.135616 ms
KERNEL 6: 33554432, 1.183744 ms
KERNEL 6: 33554432, 1.228800 ms
KERNEL 6: 33554432, 1.267712 ms
KERNEL 6: 33554432, 1.321984 ms
KERNEL 6: 33554432, 1.372288 ms
KERNEL 6: 33554432, 1.396736 ms
KERNEL 6: 33554432, 1.437696 ms
KERNEL 6: 33554432, 1.474560 ms
CUB::REDUCE: 33554432, 0.275104 ms
THRUST::REDUCE: 33554432, 0.352224 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 67108864 (0.268435 GB)
NO THREAD: 67108864, 95.558121 ms
THREAD: 67108864, 5.923319 ms
KERNEL 1: 67108864, 2226.915283 ms
KERNEL 2: 67108864, 0.980736 ms
KERNEL 3: 67108864, 3.358624 ms
KERNEL 4: 67108864, 1.985088 ms
KERNEL 5: 67108864, 2.143936 ms
KERNEL 6: 67108864, 2.208064 ms
KERNEL 6: 67108864, 1.693696 ms
KERNEL 6: 67108864, 1.820672 ms
KERNEL 6: 67108864, 1.948672 ms
KERNEL 6: 67108864, 2.040832 ms
KERNEL 6: 67108864, 2.737152 ms
KERNEL 6: 67108864, 3.135584 ms
KERNEL 6: 67108864, 2.560160 ms
KERNEL 6: 67108864, 2.654208 ms
KERNEL 6: 67108864, 3.046592 ms
KERNEL 6: 67108864, 2.834432 ms
KERNEL 6: 67108864, 2.667520 ms
KERNEL 6: 67108864, 2.740352 ms
KERNEL 6: 67108864, 2.823168 ms
KERNEL 6: 67108864, 2.905088 ms
KERNEL 6: 67108864, 2.982912 ms
CUB::REDUCE: 67108864, 0.615424 ms
THRUST::REDUCE: 67108864, 0.758752 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 134217728 (0.536871 GB)
NO THREAD: 134217728, 190.687927 ms
THREAD: 134217728, 10.138152 ms
KERNEL 1: 134217728, 4450.494629 ms
KERNEL 2: 134217728, 1.928256 ms
KERNEL 3: 134217728, 6.971360 ms
KERNEL 4: 134217728, 4.256288 ms
KERNEL 5: 134217728, 3.528480 ms
KERNEL 6: 134217728, 2.947104 ms
KERNEL 6: 134217728, 3.515392 ms
KERNEL 6: 134217728, 3.922944 ms
KERNEL 6: 134217728, 3.863712 ms
KERNEL 6: 134217728, 4.323328 ms
KERNEL 6: 134217728, 4.589568 ms
KERNEL 6: 134217728, 4.733088 ms
KERNEL 6: 134217728, 4.927584 ms
KERNEL 6: 134217728, 4.895840 ms
KERNEL 6: 134217728, 5.251136 ms
KERNEL 6: 134217728, 5.463040 ms
KERNEL 6: 134217728, 5.287936 ms
KERNEL 6: 134217728, 5.742592 ms
KERNEL 6: 134217728, 5.917696 ms
KERNEL 6: 134217728, 6.087680 ms
KERNEL 6: 134217728, 6.337536 ms
CUB::REDUCE: 134217728, 1.134592 ms
THRUST::REDUCE: 134217728, 1.273152 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 268435456 (1.073742 GB)
NO THREAD: 268435456, 382.014801 ms
THREAD: 268435456, 18.679008 ms
KERNEL 1: 268435456, 8919.704102 ms
KERNEL 2: 268435456, 4.463584 ms
KERNEL 3: 268435456, 14.631040 ms
KERNEL 4: 268435456, 7.726304 ms
KERNEL 5: 268435456, 6.249152 ms
KERNEL 6: 268435456, 5.765984 ms
KERNEL 6: 268435456, 7.372832 ms
KERNEL 6: 268435456, 8.178688 ms
KERNEL 6: 268435456, 9.082880 ms
KERNEL 6: 268435456, 9.148416 ms
KERNEL 6: 268435456, 8.407040 ms
KERNEL 6: 268435456, 8.715264 ms
KERNEL 6: 268435456, 9.013920 ms
KERNEL 6: 536870912, 11.250688 ms
KERNEL 6: 536870912, 12.441664 ms
KERNEL 6: 536870912, 12.702720 ms
KERNEL 6: 536870912, 13.708288 ms
KERNEL 6: 536870912, 14.582784 ms
KERNEL 6: 536870912, 14.838784 ms
KERNEL 6: 536870912, 13.394944 ms
KERNEL 6: 536870912, 13.706240 ms
CUB::REDUCE: 268435456, 2.249440 ms
THRUST::REDUCE: 268435456, 2.411328 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 536870912 (2.147484 GB)
NO THREAD: 536870912, 747.612122 ms
THREAD: 536870912, 36.284191 ms
KERNEL 1: 536870912, 17561.058594 ms
KERNEL 2: 536870912, 7.947360 ms
KERNEL 3: 536870912, 26.991455 ms
KERNEL 4: 536870912, 15.352864 ms
KERNEL 5: 536870912, 12.382144 ms
KERNEL 6: 536870912, 12.794912 ms
KERNEL 6: 536870912, 14.761984 ms
KERNEL 6: 536870912, 14.844096 ms
KERNEL 6: 536870912, 16.300032 ms
KERNEL 6: 1073741824, 19.495935 ms
KERNEL 6: 1073741824, 20.643841 ms
KERNEL 6: 1073741824, 21.000193 ms
KERNEL 6: 1073741824, 22.065151 ms
KERNEL 6: 1610612736, 26.145792 ms
KERNEL 6: 1610612736, 27.295744 ms
KERNEL 6: 1610612736, 27.713535 ms
KERNEL 6: 1610612736, 28.943359 ms
KERNEL 6: -2147483648, 33.047550 ms
KERNEL 6: -2147483648, 34.177025 ms
KERNEL 6: -2147483648, 35.615746 ms
KERNEL 6: -2147483648, 37.068802 ms
CUB::REDUCE: 536870912, 4.527104 ms
THRUST::REDUCE: 536870912, 5.012384 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 1073741824 (4.294967 GB)
NO THREAD: 1073741824, 1528.035156 ms
THREAD: 1073741824, 67.186417 ms
KERNEL 1: 1073741824, 35364.929688 ms
KERNEL 2: 1073741824, 15.202336 ms
KERNEL 3: 1073741824, 53.702686 ms
KERNEL 4: 1073741824, 31.234848 ms
KERNEL 5: 1073741824, 25.258080 ms
KERNEL 6: 1073741824, 23.042849 ms
KERNEL 6: 1073741824, 26.699776 ms
KERNEL 6: -2147483648, 35.517441 ms
KERNEL 6: -2147483648, 38.233185 ms
KERNEL 6: -1073741824, 46.495743 ms
KERNEL 6: -1073741824, 48.111614 ms
KERNEL 6: 0, 56.900608 ms
KERNEL 6: 0, 58.590206 ms
KERNEL 6: 1073741824, 68.316162 ms
KERNEL 6: 1073741824, 69.984253 ms
KERNEL 6: -2147483648, 79.239166 ms
KERNEL 6: -2147483648, 81.087486 ms
KERNEL 6: -1073741824, 91.089920 ms
KERNEL 6: -1073741824, 91.858948 ms
KERNEL 6: 0, 101.925888 ms
KERNEL 6: 0, 103.439362 ms
CUB::REDUCE: 1073741824, 9.032704 ms
THRUST::REDUCE: 1073741824, 9.628192 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 2147483648 (8.589934 GB)
NO THREAD: -2147483648, 3037.305908 ms
THREAD: -2147483648, 117.172577 ms
KERNEL 1: -2147483648, 70591.039062 ms
KERNEL 2: -2147483648, 30.772896 ms
KERNEL 3: -2147483648, 106.922882 ms
KERNEL 4: -2147483648, 62.512447 ms
KERNEL 5: -2147483648, 49.896961 ms
KERNEL 6: -2147483648, 46.701118 ms
KERNEL 6: 0, 63.569920 ms
KERNEL 6: -2147483648, 83.115005 ms
KERNEL 6: 0, 103.251968 ms
KERNEL 6: -2147483648, 121.170944 ms
KERNEL 6: 0, 138.526718 ms
KERNEL 6: -2147483648, 157.884415 ms
KERNEL 6: 0, 176.069626 ms
KERNEL 6: -2147483648, 196.506622 ms
KERNEL 6: 0, 215.439362 ms
KERNEL 6: -2147483648, 235.182083 ms
KERNEL 6: 0, 254.965759 ms
KERNEL 6: -2147483648, 274.456573 ms
KERNEL 6: 0, 293.925873 ms
KERNEL 6: -2147483648, 313.106445 ms
KERNEL 6: 0, 332.599304 ms
CUB::REDUCE: -2147483648, 18.031616 ms
THRUST::REDUCE: -2147483648, 18.657824 ms
-------------------------------------------------------------------



32-BIT PRECISION TESTING
-------------------------------------------------------------------
Input Size: 2 (0.000000 GB)
NO THREAD: 2, 0.000061 ms
THREAD: 2, 4.725212 ms
KERNEL 1: 2, 0.090176 ms
KERNEL 2: 2, 0.069952 ms
KERNEL 3: 2, 0.053248 ms
KERNEL 4: 2, 0.035168 ms
KERNEL 5: 2, 0.035008 ms
KERNEL 6: 2, 0.035712 ms
KERNEL 6: 2, 0.004096 ms
KERNEL 6: 2, 0.004096 ms
KERNEL 6: 2, 0.004096 ms
KERNEL 6: 2, 0.005120 ms
KERNEL 6: 2, 0.005120 ms
KERNEL 6: 2, 0.005184 ms
KERNEL 6: 2, 0.005120 ms
KERNEL 6: 2, 0.005856 ms
KERNEL 6: 2, 0.005120 ms
KERNEL 6: 2, 0.005120 ms
KERNEL 6: 2, 0.005664 ms
KERNEL 6: 2, 0.006144 ms
KERNEL 6: 2, 0.006144 ms
KERNEL 6: 2, 0.005088 ms
KERNEL 6: 2, 0.006144 ms
CUB::REDUCE: 2, 0.042688 ms
THRUST::REDUCE: 2, 0.106528 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 4 (0.000000 GB)
NO THREAD: 4, 0.000040 ms
THREAD: 4, 0.194265 ms
KERNEL 1: 4, 0.038912 ms
KERNEL 2: 4, 0.024128 ms
KERNEL 3: 4, 0.019488 ms
KERNEL 4: 4, 0.020032 ms
KERNEL 5: 4, 0.024128 ms
KERNEL 6: 4, 0.021312 ms
KERNEL 6: 4, 0.022336 ms
KERNEL 6: 4, 0.021632 ms
KERNEL 6: 4, 0.021504 ms
KERNEL 6: 4, 0.004960 ms
KERNEL 6: 4, 0.005120 ms
KERNEL 6: 4, 0.005696 ms
KERNEL 6: 4, 0.005120 ms
KERNEL 6: 4, 0.016416 ms
KERNEL 6: 4, 0.005696 ms
KERNEL 6: 4, 0.005888 ms
KERNEL 6: 4, 0.005952 ms
KERNEL 6: 4, 0.005408 ms
KERNEL 6: 4, 0.006112 ms
KERNEL 6: 4, 0.006144 ms
KERNEL 6: 4, 0.005120 ms
CUB::REDUCE: 4, 0.004096 ms
THRUST::REDUCE: 4, 0.073728 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 8 (0.000000 GB)
NO THREAD: 8, 0.000100 ms
THREAD: 8, 0.528639 ms
KERNEL 1: 8, 0.003648 ms
KERNEL 2: 8, 0.024384 ms
KERNEL 3: 8, 0.005824 ms
KERNEL 4: 8, 0.018432 ms
KERNEL 5: 8, 0.004704 ms
KERNEL 6: 8, 0.005120 ms
KERNEL 6: 8, 0.005120 ms
KERNEL 6: 8, 0.005120 ms
KERNEL 6: 8, 0.005088 ms
KERNEL 6: 8, 0.005120 ms
KERNEL 6: 8, 0.005920 ms
KERNEL 6: 8, 0.005728 ms
KERNEL 6: 8, 0.005120 ms
KERNEL 6: 8, 0.005984 ms
KERNEL 6: 8, 0.005728 ms
KERNEL 6: 8, 0.017408 ms
KERNEL 6: 8, 0.005344 ms
KERNEL 6: 8, 0.009216 ms
KERNEL 6: 8, 0.010240 ms
KERNEL 6: 8, 0.010016 ms
KERNEL 6: 8, 0.010240 ms
CUB::REDUCE: 8, 0.011360 ms
THRUST::REDUCE: 8, 0.090112 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 16 (0.000000 GB)
NO THREAD: 16, 0.000062 ms
THREAD: 16, 0.009980 ms
KERNEL 1: 16, 0.011264 ms
KERNEL 2: 16, 0.016864 ms
KERNEL 3: 16, 0.010016 ms
KERNEL 4: 16, 0.010336 ms
KERNEL 5: 16, 0.010240 ms
KERNEL 6: 16, 0.010176 ms
KERNEL 6: 16, 0.010624 ms
KERNEL 6: 16, 0.010624 ms
KERNEL 6: 16, 0.011264 ms
KERNEL 6: 16, 0.011264 ms
KERNEL 6: 16, 0.011264 ms
KERNEL 6: 16, 0.011104 ms
KERNEL 6: 16, 0.011264 ms
KERNEL 6: 16, 0.011136 ms
KERNEL 6: 16, 0.010208 ms
KERNEL 6: 16, 0.010080 ms
KERNEL 6: 16, 0.011264 ms
KERNEL 6: 16, 0.010208 ms
KERNEL 6: 16, 0.013536 ms
KERNEL 6: 16, 0.009536 ms
KERNEL 6: 16, 0.010240 ms
CUB::REDUCE: 16, 0.011264 ms
THRUST::REDUCE: 16, 0.091136 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 32 (0.000000 GB)
NO THREAD: 32, 0.000076 ms
THREAD: 32, 0.158752 ms
KERNEL 1: 32, 0.010144 ms
KERNEL 2: 32, 0.016512 ms
KERNEL 3: 32, 0.010144 ms
KERNEL 4: 32, 0.010304 ms
KERNEL 5: 32, 0.010240 ms
KERNEL 6: 32, 0.010240 ms
KERNEL 6: 32, 0.010560 ms
KERNEL 6: 32, 0.011264 ms
KERNEL 6: 32, 0.011232 ms
KERNEL 6: 32, 0.011264 ms
KERNEL 6: 32, 0.010368 ms
KERNEL 6: 32, 0.011168 ms
KERNEL 6: 32, 0.011264 ms
KERNEL 6: 32, 0.011168 ms
KERNEL 6: 32, 0.011840 ms
KERNEL 6: 32, 0.011360 ms
KERNEL 6: 32, 0.009920 ms
KERNEL 6: 32, 0.010240 ms
KERNEL 6: 32, 0.010240 ms
KERNEL 6: 32, 0.009216 ms
KERNEL 6: 32, 0.010240 ms
CUB::REDUCE: 32, 0.011264 ms
THRUST::REDUCE: 32, 0.091136 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 64 (0.000000 GB)
NO THREAD: 64, 0.000112 ms
THREAD: 64, 0.039505 ms
KERNEL 1: 64, 0.010560 ms
KERNEL 2: 64, 0.016512 ms
KERNEL 3: 64, 0.010240 ms
KERNEL 4: 64, 0.010752 ms
KERNEL 5: 64, 0.010336 ms
KERNEL 6: 64, 0.010144 ms
KERNEL 6: 64, 0.010912 ms
KERNEL 6: 64, 0.010560 ms
KERNEL 6: 64, 0.011264 ms
KERNEL 6: 64, 0.011264 ms
KERNEL 6: 64, 0.011264 ms
KERNEL 6: 64, 0.011008 ms
KERNEL 6: 64, 0.011200 ms
KERNEL 6: 64, 0.011424 ms
KERNEL 6: 64, 0.011328 ms
KERNEL 6: 64, 0.010240 ms
KERNEL 6: 64, 0.010208 ms
KERNEL 6: 64, 0.010240 ms
KERNEL 6: 64, 0.011616 ms
KERNEL 6: 64, 0.010240 ms
KERNEL 6: 64, 0.010240 ms
CUB::REDUCE: 64, 0.011264 ms
THRUST::REDUCE: 64, 0.089568 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 128 (0.000001 GB)
NO THREAD: 128, 0.000183 ms
THREAD: 128, 0.010544 ms
KERNEL 1: 128, 0.009760 ms
KERNEL 2: 128, 0.016448 ms
KERNEL 3: 128, 0.009216 ms
KERNEL 4: 128, 0.010880 ms
KERNEL 5: 128, 0.010240 ms
KERNEL 6: 128, 0.010240 ms
KERNEL 6: 128, 0.010528 ms
KERNEL 6: 128, 0.010496 ms
KERNEL 6: 128, 0.011264 ms
KERNEL 6: 128, 0.013120 ms
KERNEL 6: 128, 0.011168 ms
KERNEL 6: 128, 0.011232 ms
KERNEL 6: 128, 0.011360 ms
KERNEL 6: 128, 0.011232 ms
KERNEL 6: 128, 0.011264 ms
KERNEL 6: 128, 0.011200 ms
KERNEL 6: 128, 0.010240 ms
KERNEL 6: 128, 0.009792 ms
KERNEL 6: 128, 0.009216 ms
KERNEL 6: 128, 0.011584 ms
KERNEL 6: 128, 0.010176 ms
CUB::REDUCE: 128, 0.025600 ms
THRUST::REDUCE: 128, 0.091136 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 256 (0.000001 GB)
NO THREAD: 256, 0.000352 ms
THREAD: 256, 0.009685 ms
KERNEL 1: 256, 0.011872 ms
KERNEL 2: 256, 0.016384 ms
KERNEL 3: 256, 0.010240 ms
KERNEL 4: 256, 0.010464 ms
KERNEL 5: 256, 0.010240 ms
KERNEL 6: 256, 0.010016 ms
KERNEL 6: 256, 0.011168 ms
KERNEL 6: 256, 0.010240 ms
KERNEL 6: 256, 0.010944 ms
KERNEL 6: 256, 0.011072 ms
KERNEL 6: 256, 0.011264 ms
KERNEL 6: 256, 0.010688 ms
KERNEL 6: 256, 0.011264 ms
KERNEL 6: 256, 0.011264 ms
KERNEL 6: 256, 0.011808 ms
KERNEL 6: 256, 0.011296 ms
KERNEL 6: 256, 0.011424 ms
KERNEL 6: 256, 0.010464 ms
KERNEL 6: 256, 0.009984 ms
KERNEL 6: 256, 0.009664 ms
KERNEL 6: 256, 0.010240 ms
CUB::REDUCE: 256, 0.011296 ms
THRUST::REDUCE: 256, 0.092096 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 512 (0.000002 GB)
NO THREAD: 512, 0.000681 ms
THREAD: 512, 0.210966 ms
KERNEL 1: 512, 0.016192 ms
KERNEL 2: 512, 0.016032 ms
KERNEL 3: 512, 0.009856 ms
KERNEL 4: 512, 0.010304 ms
KERNEL 5: 512, 0.010240 ms
KERNEL 6: 512, 0.010144 ms
KERNEL 6: 512, 0.010368 ms
KERNEL 6: 512, 0.011136 ms
KERNEL 6: 512, 0.011232 ms
KERNEL 6: 512, 0.011264 ms
KERNEL 6: 512, 0.011200 ms
KERNEL 6: 512, 0.011136 ms
KERNEL 6: 512, 0.011840 ms
KERNEL 6: 512, 0.010720 ms
KERNEL 6: 512, 0.011264 ms
KERNEL 6: 512, 0.011168 ms
KERNEL 6: 512, 0.009984 ms
KERNEL 6: 512, 0.010208 ms
KERNEL 6: 512, 0.010176 ms
KERNEL 6: 512, 0.010240 ms
KERNEL 6: 512, 0.009792 ms
CUB::REDUCE: 512, 0.011328 ms
THRUST::REDUCE: 512, 0.092160 ms
-------------------------------------------------------------------



-------------------------------------------------------------------
Input Size: 1024 (0.000004 GB)
NO THREAD: 1024, 0.001489 ms
THREAD: 1024, 0.343231 ms
KERNEL 1: 1024, 0.024544 ms
KERNEL 2: 1024, 0.016384 ms
KERNEL 3: 1024, 0.009216 ms
KERNEL 4: 1024, 0.010240 ms
KERNEL 5: 1024, 0.010272 ms
KERNEL 6: 1024, 0.010272 ms
KERNEL 6: 1024, 0.010240 ms
KERNEL 6: 1024, 0.010240 ms
KERNEL 6: 1024, 0.010624 ms
KERNEL 6: 1024, 0.011264 ms
KERNEL 6: 1024, 0.011168 ms
KERNEL 6: 1024, 0.011264 ms
KERNEL 6: 1024, 0.011264 ms
KERNEL 6: 1024, 0.011264 ms
KERNEL 6: 1024, 0.011264 ms
KERNEL 6: 1024, 0.011264 ms
KERNEL 6: 1024, 0.010112 ms
KERNEL 6: 1024, 0.010240 ms
KERNEL 6: 1024, 0.010240 ms
